gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
1,0,0,1,-0.18016108246950976,1,1,0.3357880385540801,-0.09474520262419675,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24635735127815775,0
1,0,0,0,-0.3431369275747509,1,0,-1.4641819699082799,-0.7924831786803362,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.02090540611094798,0
0,0,1,0,1.4903413298592119,1,1,-0.11129592476667229,0.8152701222649563,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0.014048559539924713,0
1,0,1,1,0.3902543753988342,1,0,-0.3423170061852024,0.007875001758135184,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04498434212717872,0
0,1,0,0,-1.2395040756535771,1,1,0.15961368869534465,-0.9492812037769861,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7414618699174053,1
0,1,0,0,0.2680224915699033,1,1,1.1618130562879607,0.773269075587407,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6745150364302389,1
1,0,1,1,0.512486259227765,1,1,1.4942174899836873,1.1547418172863892,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.12776414021605065,0
1,0,1,1,1.6125732136881425,1,1,0.5335686766030371,1.5195156134313252,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.008634213867162819,0
0,0,0,0,0.22727853029359305,1,0,-1.4791401694245876,-0.679539187614657,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01039191909172772,0
1,0,1,0,1.6125732136881425,1,1,0.09978089063011394,1.1123878206367597,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.006672112137966737,0
1,0,0,0,-1.2802480369298874,1,1,-1.35448850678869,-0.9967529750217794,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3023410942608719,0
1,0,1,1,1.6125732136881425,1,1,-1.495760391109374,-0.3832376860532891,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.001742358502472516,0
1,0,1,0,0.9199258719908678,1,0,-1.2996417752288951,-0.37044324956538016,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0063591250949634045,0
0,0,1,1,0.7569500268856267,0,1,-0.28747027462540753,0.2716168683951,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.0885283733185389,0
1,0,0,0,1.24587756220135,1,1,0.7280252703150375,1.335121312392651,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.015436359344722109,0
0,0,0,0,-1.2802480369298874,1,0,-1.4758161250876303,-0.9983633092693955,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21222851447664082,0
0,0,1,1,-0.38388088885106114,1,1,-1.5007464576148097,-0.8081453336913972,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.025308654624469455,0
0,0,0,0,-1.2802480369298874,1,0,-0.47361675749501453,-0.9850615071966212,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41132569580273404,0
0,0,0,0,-1.2395040756535771,1,1,-0.34730307269063826,-0.9557225407674506,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.37277978645907706,0
0,1,0,0,0.797693988161937,1,0,1.4393707584238922,1.568862431402795,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.32845499544646833,0
0,0,0,0,0.1457906077409725,1,0,-0.34397902835368094,-0.171975068390006,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.04587690976072489,0
0,0,0,0,-1.2802480369298874,1,0,-0.6464670630167922,-0.9873556820151429,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.36232688689454606,0
0,0,0,0,-0.18016108246950976,1,0,-0.1927350110221254,-0.27744093192223496,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.06570231439726462,0
0,0,1,1,-1.0357842692720256,1,0,0.15462762218990903,-0.7968950533313393,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0.1498644755470478,0
1,0,0,0,-0.7505765403378537,1,1,1.1884054109836186,-0.38284061733469893,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7322730539697472,1
1,1,1,0,1.6125732136881425,0,1,0.005045627026832042,0.9982746827885648,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01610301554981989,0
0,0,1,1,-1.2802480369298874,1,1,-1.472492080750673,-0.9983191905228855,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.23005943876892182,0
0,0,0,0,-0.9135523854430948,1,0,-1.5273388123104679,-0.9353617392530715,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14387355069304145,0
1,0,0,0,0.3902543753988342,1,0,-1.495760391109374,-0.6323983069686889,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.01486727289875568,0
0,0,0,0,-1.0357842692720256,0,0,-1.3212480634191175,-0.9235599745616382,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44995238564545953,0
1,0,0,0,-1.1580161531009565,1,1,0.3324639942171226,-0.8653452885416523,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6006971813176685,1
1,0,1,1,1.6125732136881425,1,1,1.6454615073152428,2.5479677133266567,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04204371432323347,0
0,0,1,0,-0.506112772679992,0,1,-1.3411923294408608,-0.7943582254070125,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4304359392604241,0
1,0,0,0,1.24587756220135,1,0,1.4759352461304225,2.1028977985334647,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03817847271002469,0
0,0,0,0,0.9606698332671781,0,0,-0.6564391960276642,0.12212049584586022,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.009341430705108482,0
0,0,0,1,-1.1172721918246462,1,1,-0.4586585579787067,-0.8808309685666732,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.2496976229541403,0
0,0,1,0,1.6125732136881425,1,1,1.5174858003423883,2.5144154066057784,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.08873093087409585,0
1,1,1,1,1.4495973685829016,1,1,0.6598823614074136,1.5001695430866768,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.21908071904259416,0
1,0,1,1,1.4088534073065913,1,0,-0.1578325454840742,0.7547612614264491,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.005528937125309214,0
1,0,1,1,-0.9950403079957154,1,0,-0.6697353733754932,-0.8444991808156627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26599672986093204,0
1,0,1,1,0.797693988161937,1,1,0.9457501743857384,1.0360844485476612,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.21104174827698058,0
0,0,1,1,-0.5876006952326126,1,1,-1.4808021915930663,-0.8300282319603725,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.11000007050365705,0
0,0,1,1,1.082901717096109,1,0,-1.3079518860712882,-0.3305599027203122,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.004058160475761153,0
0,0,0,0,1.1236456783724194,1,0,-1.4691680364137156,-0.5251456342028037,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.00317827976774744,0
1,0,0,0,-1.0357842692720256,1,1,0.974004551249875,-0.697958764282595,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7917731071745204,1
1,0,1,1,1.082901717096109,0,0,-0.997153740565784,-0.13367999641929915,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.014780083419484663,0
1,0,0,0,0.5532302205040753,0,1,-0.13456423512537324,0.26916827796379345,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.04118579825490737,0
1,0,0,0,-1.1172721918246462,1,1,-0.44702440279935624,-0.8916400614616308,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4265246319627339,0
1,1,1,0,1.082901717096109,0,1,-0.024870772005783543,0.7074659651676958,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.030313378453703452,0
0,0,1,0,1.5310852911355222,1,1,0.6648684279128493,1.6033853505468942,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02619320458514139,0
0,0,0,0,-0.7505765403378537,1,1,0.20615030941274656,-0.6041181904557591,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4777138207510206,0
0,0,0,0,0.4717422979514547,1,1,-0.48691293484284354,-0.06361942696137005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.12292925629830574,0
0,0,1,0,1.2866215234776603,1,1,0.9906247729346612,1.6171283400847687,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0.06014032182912687,0
0,0,1,1,1.0421577558197987,0,0,-0.1678046784949459,0.5916542555788645,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.01641924278845594,0
0,1,1,0,0.5532302205040753,1,0,1.178433277972747,1.0899754974096643,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.3003073980775219,0
1,1,1,0,1.0421577558197987,1,1,1.1335586794238242,1.5430088459479168,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5166987995411316,1
0,0,1,0,1.6125732136881425,1,1,1.0936701473803367,2.0234619954421533,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0.08867910919825626,0
0,1,0,0,-0.09867315991688919,0,1,-0.8143313020331343,-0.48987269636803393,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.4372694870450224,0
1,1,0,0,-0.8728084241667845,1,0,-0.15118445681015957,-0.7148783035691918,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2639191821090675,0
0,1,0,0,0.06430268518835193,0,1,-0.2841462302884502,-0.22824852956355043,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.4518266242828129,0
1,0,0,0,0.8791819107145575,0,0,-0.6182126861526555,0.06558232219325554,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.019065185195933775,0
0,0,0,0,-1.1987601143772668,0,1,-0.47195473532653576,-0.9388250608541089,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7132857698934775,1
0,0,1,1,1.6125732136881425,1,0,-1.3262341299245533,-0.1871077984429466,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0020984363575066987,0
0,0,1,1,0.3087664528462136,1,1,0.6665304500813278,0.44990072304213524,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.2940558748892486,0
0,0,1,1,-1.2395040756535771,1,0,0.02997595955401154,-0.9480899976212154,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.42584084875308653,0
1,0,1,1,0.8791819107145575,1,0,-0.04813908236448427,0.49668865371602294,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.022642282734729333,0
0,0,0,0,-0.7505765403378537,1,0,-0.4885749570113221,-0.6943410270687723,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18038187345174755,0
0,0,0,0,-1.2802480369298874,1,0,0.18953008772796023,-0.97625981726787,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6344987036151618,1
0,0,0,0,-0.9135523854430948,1,1,0.9989348837770544,-0.5867133449575519,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7090971796084297,1
0,0,0,0,-1.2802480369298874,1,0,-0.48691293484284354,-0.9852379821826613,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.33606468008265666,0
1,0,0,0,-1.2802480369298874,1,0,-1.4974224132778524,-0.9986500811217108,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.20779106717355408,0
1,0,0,0,0.9606698332671781,1,1,-0.0049265059840396625,0.6098311791409974,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.019504185923117007,0
0,0,1,0,1.4495973685829016,1,1,0.4920181223910713,1.426138286442845,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.0138894632641585,0
0,0,1,1,-0.7505765403378537,1,1,-1.5057325241202457,-0.8873605430501578,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.06660996503275098,0
1,0,1,1,1.4495973685829016,1,1,1.155164967614046,1.9344744837314216,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0.04779206864724026,0
1,1,1,0,0.9199258719908678,1,1,0.30587163952146457,0.780504550015052,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3468293179891901,0
0,0,0,0,-0.6690886177852331,0,1,-0.860867922750536,-0.7142385817447963,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4370095198243236,0
1,1,0,0,-0.9542963467194051,1,1,0.49035610022259274,-0.6903482805096146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7371898253441744,1
1,0,1,1,-0.7505765403378537,1,1,0.021665848711618373,-0.5937061662793918,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2686880743053766,0
1,1,1,0,1.0421577558197987,1,1,1.1269105907499095,1.557082726084617,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5440153997584382,1
1,0,0,0,0.8384379494382472,0,1,-0.6148886418156984,0.11627476193328114,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09217446548947936,0
1,0,1,0,1.5310852911355222,1,1,1.1485168789401314,2.0564628178316573,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0.04970303255987806,0
0,1,1,1,-0.7505765403378537,1,1,1.0305133049781485,-0.4133928492928953,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7732337462161367,1
1,0,1,1,-0.42462485012737144,1,1,0.08980875761924224,-0.32614802806930915,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.06886425128174663,0
0,0,1,0,-0.9135523854430948,1,1,0.4438194795051913,-0.6697889446359401,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4878047212346282,0
0,0,1,1,-0.13941712119319946,1,0,-1.286345597881066,-0.7018191546022227,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01801681020293412,0
0,0,0,0,-1.2802480369298874,1,1,0.15961368869534465,-0.9766568859864604,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6971275286874683,1
1,0,1,0,0.6754621043330061,1,0,0.6499102283965414,0.7835708028974991,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.05898061231415004,0
0,1,1,0,1.4495973685829016,1,1,1.1767712558042684,2.0154985616970933,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.4560708787693175,0
0,0,0,0,-1.2802480369298874,1,0,0.44049543516823375,-0.9729288519063627,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6908424350435046,1
0,0,0,0,-0.09867315991688919,0,1,-0.8126692798646555,-0.4836519531101196,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.11468628196884914,0
0,0,1,0,1.6125732136881425,1,0,0.4787219450432425,1.3758870341679195,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.006817105709244943,0
0,0,0,0,-0.9135523854430948,1,1,-1.4591959034028439,-0.8983902296776655,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.18190468122876843,0
1,0,0,0,-1.0357842692720256,1,0,0.2925754621736353,-0.777946051705281,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6319131674904014,1
0,0,0,0,-0.9542963467194051,1,1,0.33080197204864403,-0.6956204707175633,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6846164297634186,1
0,0,0,1,-1.2802480369298874,1,0,-0.4952230456852367,-0.9853482790489364,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2270114037488774,0
0,0,0,0,-0.506112772679992,1,1,0.13634537833664417,-0.40278229075723293,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.24142433832603996,0
0,0,0,0,-1.2802480369298874,1,1,-1.4808021915930663,-0.9984294873891606,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.26186376000047273,0
0,0,0,0,-0.13941712119319946,1,1,0.3723525262606099,-0.030023001493981436,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4117548415108718,0
1,0,0,0,-1.2802480369298874,1,0,0.30587163952146457,-0.974715661140019,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5281015008980493,1
1,0,0,0,-1.1987601143772668,1,1,0.5817673194889176,-0.9127729410399356,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.3788905850480095,0
0,0,0,0,-0.506112772679992,1,1,0.8177744674128837,-0.18183560823499786,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.43877482277090285,0
1,0,0,1,1.2866215234776603,1,1,1.1418687902662172,1.7152925510695876,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.14915070531026195,0
1,0,0,0,-1.2802480369298874,1,1,-1.4824642137615447,-0.9984515467624158,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.2556823168428004,0
0,0,0,0,-1.076528230548336,0,0,-1.1749901125929976,-0.9361338173169971,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35625580581066335,0
1,0,1,0,0.7162060656093164,1,0,-1.495760391109374,-0.5603523939178083,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.007911533911522526,0
1,0,0,0,-1.076528230548336,1,1,-0.18774894451668955,-0.8588157140581677,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3403064643349927,0
1,0,1,1,-1.0357842692720256,1,0,-0.6664113290385358,-0.8601613358267236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.33188752988742043,0
1,0,1,1,1.6125732136881425,1,1,0.8643110881302852,1.8655610016827529,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.05476036982170164,0
1,0,1,0,-0.9950403079957154,1,1,-0.5068572008645872,-0.8337783254137251,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34648596024440437,0
0,0,1,1,1.4088534073065913,1,0,1.3928341377064908,2.0851400030631773,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0.03657427915031335,0
0,1,1,0,-0.3431369275747509,1,1,0.95572230739661,-0.008493053197086256,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7607645137812462,1
0,0,1,0,1.6125732136881425,1,1,0.9856387064292257,2.0464037436273697,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0.04723021163760677,0
1,0,1,1,0.02355872391204165,1,1,-1.5073945462887242,-0.7425407576309812,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.025787738712377387,0
1,0,0,0,-1.2395040756535771,0,1,-1.3212480634191175,-0.9825026198990395,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6369991748784758,1
1,0,1,0,1.5310852911355222,1,0,0.10476695713555004,1.050400981790166,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.00539550629909807,0
0,0,0,0,-0.42462485012737144,1,0,0.015017760037703748,-0.37125944637581576,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0.1207371401271776,0
0,0,0,0,1.082901717096109,1,1,1.151840923277089,1.4737424139271682,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.21648559831328423,0
1,0,0,0,0.1457906077409725,1,1,-1.477478147256109,-0.7003632359673916,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.022955688107762193,0
0,0,1,1,0.7569500268856267,1,0,-1.4907743246039378,-0.5534919288354986,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.004491587858744901,0
1,0,1,0,0.8384379494382472,1,0,0.41888914697801183,0.826189512026189,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.02883707649855887,0
0,0,1,1,-0.506112772679992,1,0,-1.499084435446331,-0.8328297723637595,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.040234530670881334,0
1,0,1,0,1.24587756220135,1,0,1.160151034119482,1.7855295955135568,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.05426330558389077,0
0,0,0,0,0.3087664528462136,1,0,0.3324639942171226,0.30371325648114755,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.20131682513141683,0
1,0,0,0,0.10504664646466222,1,1,-1.5173666792995961,-0.7258859308234444,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.025949256465208282,0
1,0,1,1,-0.26164900502213034,1,0,0.47041183420084937,-0.10987793267713744,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.21620312136343184,0
1,1,1,0,-0.22090504374582004,1,1,1.0222031941357554,0.10010524133735475,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6532241093961354,1
1,0,0,1,0.8384379494382472,1,0,-0.0647593040492706,0.5012770033530662,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.009090289563423573,0
1,1,1,0,0.06430268518835193,1,0,0.22443255326601144,0.06355285985379415,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3080476568076716,0
0,1,1,0,-0.5468567339563023,1,1,1.002258928114012,-0.23076329811462223,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7832980790300735,1
1,0,1,0,0.4309983366751445,1,1,0.7080810042932936,0.5595799268660722,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.17232688874129062,0
1,0,1,1,-1.076528230548336,1,0,-1.504070501951767,-0.9531415940966138,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14568284254237931,0
1,0,0,1,0.9606698332671781,1,1,-1.3295581742615106,-0.37902434576158117,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0056980512402532435,0
1,0,0,0,1.0014137945434884,0,1,-0.847571745402707,-0.07581826037139364,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12583887896191095,0
1,0,1,1,0.06430268518835193,1,1,0.6399380953856697,0.27646993051120344,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.3620550884692311,0
0,0,0,0,-0.9135523854430948,0,0,-0.9489550976799035,-0.8423594216099262,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3527658335531009,0
0,0,0,0,-1.2802480369298874,1,1,-1.4808021915930663,-0.9984294873891606,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.26186376000047273,0
0,0,0,0,-0.791320501614164,0,1,-1.359474573294126,-0.8746543440552689,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5081128219423289,1
1,0,0,0,0.9606698332671781,1,0,1.123586546412952,1.45492576854064,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.38778733063754567,0
0,0,1,0,0.9199258719908678,1,1,1.2914507854292943,1.4971032902042294,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.39262102285904715,0
0,0,1,1,0.1457906077409725,1,1,0.9341160192063881,0.48351920788277875,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03870273362838283,0
1,0,1,0,0.5939741817803856,1,0,-1.4924363467724167,-0.5913458133411051,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.011995513076476703,0
0,0,1,1,-0.8320644628904743,1,1,-1.485788258098502,-0.9048315666681299,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.13463844914585404,0
